User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
10.0,20.8358208754577,22.349035023126284,21.567880980776774,23.174316147699045,22.572669398799857,21.977646750339844,20.2084393513054,22.639445539379768,23.016157491535836,22.556760214214012
20.0,50.55693945518975,49.00700996873613,53.21134851485413,50.43457277341233,47.120688698558254,50.17310802303356,48.42643439967904,50.5446317657301,54.658903668158246,49.32717932650359
30.0,74.65457725431142,81.4668203190033,75.65786977618109,77.80090934685637,78.83142178043485,84.05618503851761,82.58000414665652,79.0570189772912,81.61693409375658,75.21622707244035
40.0,107.47302643163684,118.08950449331437,116.3314017331457,110.56977710167057,111.20164255422169,117.90333181728775,116.58733950505027,112.55130499190277,102.85736793489798,113.54272001557071
50.0,144.48432723112194,141.42912177469674,148.62743537863554,137.08035384425767,141.34850356457696,139.97744998256732,137.9647230037305,150.07798810473219,133.8008621445823,149.821233759577
60.0,163.6960565361787,170.1716789973559,165.69115580316554,193.0267876692673,190.67411615059967,177.27548982986463,186.74295355925508,168.65455550549882,186.71391606068698,172.67634659275768
70.0,218.7396079987206,220.71439249876522,213.09213482656475,224.57506560978493,226.3136633527688,232.34036809964843,224.80707807092176,207.95051006127227,210.99936841416257,202.30326456210372
80.0,260.3847612677624,239.67583692344502,269.10493388700024,239.65638450046407,269.13044925178724,235.58878168540397,250.54382746358382,250.17399615073407,257.88693523645895,237.97202224263475
90.0,288.5818419562834,290.11408626270867,291.8403294119602,291.31505206984167,270.8224752865327,302.79716812342264,279.18693915971403,291.6260459322896,271.4106756978423,280.9887031012615
100.0,316.59876003109514,321.60337566090675,315.6598814255024,339.5253693826469,342.2608896493191,333.5997184440418,314.9687534445377,320.1924865170551,293.5588729333151,319.2646616452186
110.0,328.0281094018011,378.6464928281556,359.1009939497444,339.71898999308405,358.6813681144712,333.7440185855775,364.8479127895659,355.6132737741988,354.3774303947822,341.5221937673971
120.0,383.05182728411546,389.4579485046521,399.63093777238885,418.7595596457136,388.71297920277595,393.43966738866567,402.1887528600573,402.92785908684186,388.5478163549727,356.8045303117425
130.0,437.3708544432311,452.82819453806815,398.5408726527312,407.20888022247976,442.23893387371163,432.44960179855946,451.03037817496056,431.1470061678507,403.44342094955573,421.3334448825068
140.0,481.8178288788677,482.80337148625483,494.54412208460104,461.090252753364,498.9978074406754,486.6570269377714,456.7838524478558,437.7418775526944,438.3617895589865,464.3076972559383
150.0,529.8154161165673,491.87016306263524,497.2128289204864,470.1019245224794,540.0605780259831,460.6300261183999,547.5689040178886,537.216070819238,504.1467883158093,539.5712230422143
160.0,587.940241327668,533.5954322829064,555.8219658666607,581.5854444863065,538.3985391840602,531.3373935910024,565.9623423717707,518.9072317209879,572.627159164507,556.4303600271969
170.0,594.6452099191505,585.4052482854408,609.975922790625,566.3440048579585,589.1243608034655,569.3712343185084,538.8729132210633,596.7740762620366,592.5238144021769,634.6963269223763
180.0,613.775093747122,582.6400768660058,649.8255730100981,661.3441997784294,661.9246652262414,636.3235846859301,643.3831072118671,605.376354554298,621.7015866239208,675.8582737799363
190.0,610.0902306210352,656.6272214642072,615.2616592217676,676.3124380595136,642.2680417745623,672.1059065005443,670.2774730564402,684.1699070515954,620.8956158922517,690.5500694887517
200.0,721.0843562581865,739.8429428497482,683.1095053940467,650.5711732553418,731.6940977718456,705.8089902991283,707.5828731773723,687.7677490552793,690.7656686855478,697.0304969175966
210.0,749.5459316914025,723.159997021219,791.703412799165,708.2680118545338,732.351683090943,727.6879888577837,706.8753168122108,716.7713737766621,762.0054260981021,718.2583211768181
220.0,745.697049642594,747.6066431561045,764.936334325057,757.348113520055,760.026736717977,827.1240566507296,777.9416076086964,777.697047596284,774.9698857525503,722.6096731469434
230.0,765.4791439139427,796.687792276819,871.3602944275615,863.3378855032588,802.1095584370594,792.2644553386425,810.142791073089,783.6549991223292,829.7221755516046,776.7825297416218
240.0,858.8716094547696,879.3513932450368,865.3391923797153,859.4187608923752,889.902686680359,895.9545441556297,932.0375698356924,813.9053302650959,886.2825857471837,900.8062140012931
250.0,951.2467891054481,932.1289329067818,936.1430754757962,848.8752656248522,923.6110812067034,884.5858388425563,926.7721959998835,878.3857695954207,911.0489871811933,820.7186291859311
260.0,898.8030901072997,879.9340685453094,1016.6919044850322,961.8232345649343,907.7421397520031,897.408234555916,883.5179806091676,928.2647096826297,969.3671128191862,933.4926695383793
270.0,990.1698762452221,998.1302710104692,997.2813484073722,949.6106458152174,1050.7606163026242,995.1128254808625,904.3156179277942,992.7119307554005,1034.105053186583,1007.9556754791861
280.0,1045.7287086119754,987.1639961106297,1047.2231994093022,1001.3155530744136,1001.6043096798059,956.0916950181427,983.7678232542635,992.4764737494779,994.5055456305884,1052.940547981367
290.0,1114.1302817990381,996.5632355495902,955.8449716448492,1075.506681836604,1157.4413654653226,1079.2027136396355,1021.3684640145573,1130.5274346549695,1015.7039908605524,1020.0459662888286
300.0,1136.504678443816,1061.7213457856355,1114.5053115310202,1190.0063136232734,1054.0527647563758,1148.8622214854436,1111.7424726225668,1042.5742763126923,1166.971911518273,1115.0258239517057
310.0,1042.9979352340854,1096.9731414075447,1112.5653323721685,1169.1937494431595,1125.2662742650143,1204.8577554112233,1099.8474202389261,1076.2556605813625,1134.0781522763166,1095.2745329332745
320.0,1238.0513644111288,1075.3417148756387,1158.8157571066831,1159.8871456772465,1219.9388411106972,1201.4382837763687,1222.3545141151133,1277.171358898239,1272.3684444157122,1132.697513728841
330.0,1213.6156996843756,1215.1715527359306,1171.5136209229079,1231.3164905652634,1270.5967594724339,1261.4974774077452,1264.8480707792523,1162.9479537284947,1219.0723332665757,1188.7366385194837
340.0,1272.6649432067666,1200.34302949215,1191.2647088828874,1278.5717491580906,1305.0121800757342,1194.188050130786,1262.3512636364392,1360.2972575632057,1337.8738439014855,1193.0439855003347
350.0,1220.339889826017,1346.6535968087278,1284.0451467497776,1272.4617896297211,1315.8217720940438,1283.9257912327496,1263.269254748553,1200.02955002637,1348.1172137138374,1434.4738961837197
360.0,1293.4585516539862,1452.3662420433905,1300.938008618979,1297.20614845027,1291.5595535907469,1343.5762625276086,1307.611497810373,1342.742670401902,1446.1720027761585,1424.6761458683159
370.0,1354.3748051880323,1271.2570889703863,1447.703204718462,1329.7448756266667,1466.4558636445154,1354.6295241521339,1353.752964716097,1405.665477762672,1479.6719739360728,1305.1249401019754
380.0,1429.951763401718,1510.7114185591674,1426.7968458055368,1369.7960288542847,1489.8992361824776,1378.426419953238,1396.4578820935383,1526.1482701231578,1430.6243801245178,1339.4034523493099
390.0,1413.0051047897741,1530.9907626500692,1506.7617765496345,1381.476804573629,1497.5921577084703,1516.5408713079137,1538.92855527171,1454.275981799764,1351.6001029738636,1356.0521294512741
400.0,1506.6012367603344,1625.0822191575903,1449.2903449948158,1444.216391050954,1537.2507054171276,1588.9214903385282,1603.6805863274728,1520.7844532619683,1567.9830476204713,1491.4628053523463
