User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
10.0,11.688017423797941,11.969594171810025,12.393412703444579,12.592893379536976,13.196009992667264,11.572018661072581,10.875543274851436,12.284525675353876,13.182947708511266,11.812462313246485
20.0,22.924899964059282,23.49132380811502,25.3730434884806,21.894911634840444,22.337958028437658,23.18540099240655,22.874279285250378,23.788453217555798,26.185416599806093,22.19887354429561
30.0,33.667712535076895,38.76873211961985,34.72682506765938,35.358730588473485,32.398610159154124,36.4191982178311,38.033360347742295,33.4726100312873,33.55738392819287,34.41668897016785
40.0,48.8340676803842,47.68744707423082,51.30024390597079,43.814442481016485,51.99554426173662,52.08369009503579,50.1617939046755,48.904104241942484,44.399656462499,43.642014184720395
50.0,65.83040837239908,60.20072769544585,56.523540091849576,60.477852317779075,56.2309584640073,54.06102810544194,54.84260404972511,62.02402104544477,55.993621005062664,65.56201936524513
60.0,65.6503333632666,72.82978494416817,65.5170287383917,77.33370974967427,76.50696742438657,78.78282269566981,69.99813531992658,65.99669130900867,78.89847683731439,67.77133593794849
70.0,91.5565109238024,85.17329125766133,89.43802299076623,87.72626902327511,84.75291321896445,91.98719420812552,83.17541018838033,79.88040088757504,87.95858034639491,77.04587363402106
80.0,100.47108448820174,88.39082608737601,102.32377551080003,96.97616832012281,102.24365129871589,95.90750428175565,98.70320241517632,102.79099281409913,102.29350140002424,99.50898208945488
90.0,115.17718140752152,96.75601121553579,117.09905224336686,106.94921598144664,100.53220600948211,109.59106712144622,104.40512789482551,111.28433693991907,100.99225885214771,118.01361601120364
100.0,124.97479286140799,125.6822637867756,122.02851624827527,122.04034727058627,122.44297328871083,121.97329358415128,119.82217555945834,120.11741649614386,108.57249993254229,109.46084298914163
110.0,121.31118035733095,139.21910980488826,124.5564825908205,133.71895454962925,138.14983147000245,127.80669076613432,123.36723782390021,119.37061489280215,137.8834850380843,128.0996916973737
120.0,142.5328168578264,130.35403581197957,130.55028851870188,147.74233728152655,137.12963433338652,135.3582115283494,146.1809123917354,134.95327688360484,147.71559524135594,130.912348789326
130.0,139.81641206744462,165.28787193450825,147.56606972866356,154.62364112583137,147.48528989630407,149.4202333896507,150.97866805387955,167.46219467590967,149.12439083810213,151.76706876487194
140.0,169.32891649750906,159.362274532907,174.87423730128893,172.24495452115073,174.37161945702562,171.5926470125969,180.27691402931654,157.25605366428206,165.2964505678752,154.77657551327417
150.0,196.48951132423616,191.97546189499232,176.89110951919702,173.7048271783756,187.12900133043604,163.74417005167567,197.9052908321769,192.06780393852978,191.25600293176385,183.6042142094838
160.0,204.16658372675914,191.63064420894995,174.45658766763987,200.78090341107517,208.18921345488343,194.83990961987953,211.24924335588904,189.2725297991784,205.24840578649616,182.42484558162687
170.0,190.01480403454747,204.82317046643783,194.88178332589996,202.122651918277,216.1774207694134,210.57818703084484,193.20530805535827,201.54281775592244,220.31079750454938,224.48677363892722
180.0,230.18587147457,203.82751227711393,224.25644913260135,231.19694165763988,227.20576242774408,219.41872397564117,225.2616818151496,193.64583863538405,219.04215216299497,233.48186696193216
190.0,219.50186010997973,219.29511841614564,222.7158042887937,240.3872807920714,231.27056362108908,210.75646293622077,236.9111943278899,246.8065978875746,212.3202555034399,223.57015577888453
200.0,234.90436119587542,241.22906776457643,262.5117048600525,228.1300329739073,258.3248548515881,233.23435633866524,255.2318937619896,241.5938198858669,217.64781548604168,224.3267816906513
